id,title,description_snippet,source_name,published_at,query_player,primary_label,secondary_labels,confidence_score,confidence_note,detected_players,is_lotte_related,event_summary,key_players,lotte_stance,player_stance,game_ref,game_context
2840,"""내 응원가, 이젠 안 부르실줄…"" 죄인 → 영웅 나승엽, 어제와 다른 오...","한때 꼴찌까지 처졌던 롯데는 8위로 올라선 상황. 이날 고승민은 2번, 나승엽은 4번타자로 전진배치됐다. 경기 후 만난 나승엽은 ""타순은 오늘 현장에 와서 처음 알았다""며 당시의 당혹감을 돌아봤다. 나승엽이 1군...",www.sportschosun.com,2026-05-07T00:05:00,고승민,INTERVIEW,,0.9,,고승민;나승엽,True,나승엽이 타순 변경에 대해 당혹감을 드러냈다.,고승민,neutral,neutral,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2841,"발버둥치며 피땀흘렸고, 구스타가 복귀를 알렸다…건재함+경쟁력 증명한...",지난 2013년 신인드래프트 6라운드 전체 52순위로 롯데의 선택을 받은 구승민은 2020년부터 2023시즌까지 4년 연속 20세이브를 수확하며 롯데의 허리를 든든하게 지켜왔다. 그런데 생애 첫 FA(자유계약선수) 자격을 앞둔...,www.spotvnews.co.kr,2026-05-07T00:05:00,구승민,INJURY_ROSTER,,1.0,,구승민,True,구승민이 FA 자격을 앞두고 롯데의 핵심으로 자리매김했다.,구승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2842,"[IS 피플] '복귀 두 번째 출전 만에 수훈 선수' 나승엽 ""응원가 못 들을...",나승엽(24·롯데 자이언츠) 1군 복귀 두 번째 출전 만에 수훈 선수가 됐다. 그는 롯데팬 응원에 감사 인사를 전했다. 나승엽은 6일 수원 케이티위즈파크에서 열린 2026 KBO리그 정규시즌 KT 위즈와의 원정 주중 3연전 2차전에...,isplus.com,2026-05-07T00:05:00,나승엽,INJURY_ROSTER,,1.0,,나승엽,True,나승엽이 복귀 후 두 번째 경기에서 수훈 선수로 활약했다.,나승엽,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2843,응원가 듣고 울컥한 롯데 나승엽 “안 불러주실 줄 알았다. 내일 다시 복...,"지난달 28일 사직 키움 히어로즈전부터 2연속 위닝시리즈를 작성한 롯데에는 나승엽, 고승민, 김세민의 복귀가 상승 기폭제가 될 수 있다. 김태형 롯데 감독은 “(나)승엽이는 우리 팀의 중심타자 역할을 해줘야 할...",sports.donga.com,2026-05-07T00:01:00,고승민,INJURY_ROSTER,,1.0,,고승민;김세민;나승엽,True,나승엽과 고승민의 복귀가 롯데에 긍정적인 영향을 미치고 있다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2844,"'나승엽-고승민 효과' 롯데, 방망이 '확' 달라졌다…""타선 안정감 찾아...","고승민도 롯데가 0-1로 끌려가던 3회초 결승 역전 2타점 2루타로 팀 승리에 힘을 보탰다. 롯데는 이날 승리로 시즌 13승18패1무, 7위 두산 베어스(14승18패1무)를 0.5경기 차로 뒤쫓았다. 6위 NC 다이노스(14승17패1무)와...",www.xportsnews.com,2026-05-06T23:31:00,고승민,PERFORMANCE_ANALYSIS,,0.9,,고승민;나승엽,True,고승민의 결승타로 롯데가 승리를 거두며 타선이 안정감을 찾았다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2845,"'129m 2점포' 나승엽, 롯데 복귀 후 이틀 연속 맹타",수원 케이티위즈파크에서 열린 kt wiz와 원정 경기에 4번 타자 1루수로 나선 나승엽이 롯데 자이언츠 중심 타선의 기대에 부응했다. 나승엽은 6일 경기에서 장거리 홈런 포함 멀티 히트를 올리며 타선 한가운데서 존재감을...,www.topstarnews.net,2026-05-06T23:04:00,나승엽,INJURY_ROSTER,,1.0,,나승엽,True,나승엽이 복귀 후 연속으로 맹타를 휘두르며 팀에 기여했다.,나승엽,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2846,KIA 네일이 아트를 잃었는데 올러까지… 6시야구 흔들리면 팀은 사상누...,"이날 전까지 시즌 평균자책점 탑5는 1.00의 라클란 웰스(LG 트윈스), 1.64의 올러에 이어 2.00의 아리엘 후라도(삼성 라이온즈), 2.34의 나균안(롯데 자이언츠), 2.37의 왕옌청(한화 이글스)이었다. 올러는 이날 부진으로 이...",www.mydaily.co.kr,2026-05-06T23:00:00,나균안,PERFORMANCE_ANALYSIS,,0.9,,나균안,True,나균안이 부진한 성적을 기록하며 롯데의 투수진에 부담을 주고 있다.,나균안,negative,negative,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2847,"비슬리 6이닝 1실점·나승엽 3타점…롯데, 선두 kt 제압","이후 롯데 2루수 고승민이 kt 후속 최원준의 내야 타구를 잡지 못했고, 김민혁이 홈을 밟으면서 1점을 허용했습니다. 하지만 3회초 롯데는 역전에 성공했습니다. 원아웃 1루에서 장두성의 좌전 안타, 고승민의 좌중간...",news.sbs.co.kr,2026-05-06T22:59:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;나승엽;비슬리;장두성,True,비슬리와 나승엽의 활약으로 롯데가 kt를 제압했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2848,[MD포토] 구승민 '경기 끝내자',6일 경기도 수원 KT위즈파크에서 열린 '2026 신한 SOL BANK KBO리그' 롯데 자이언츠 와 KT 위즈 경기. 롯데 구승민이 9회말 마운드에 올라 힘차게 투구하고 있다.,www.mydaily.co.kr,2026-05-06T22:57:00,구승민,MATCH_RELATED,INTERVIEW,0.9,,구승민,True,구승민이 경기 종료를 위해 마운드에 올라 힘차게 투구했다.,구승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2849,"롯데 나승엽 ""응원가 들을 때 울컥…이기기만 하겠다""",도박장 출입 파문 이후 전날 그라운드로 복귀하자마자 맹타를 터뜨린 프로야구 롯데 자이언츠 내야수 나승엽(24)이 6일 경기에선 팀 승리에 쐐기를 박는 대형 2점 홈런을 터뜨리며 팬들에게 보답했다. 나승엽은 이날 수원...,www.yna.co.kr,2026-05-06T22:54:00,나승엽,INJURY_ROSTER,,1.0,,나승엽,True,롯데 나승엽이 홈런으로 팀 승리에 기여했다.,나승엽,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2850,"LG, 이재원 홈런포로 '잠실 라이벌' 두산에 2연승",수원에서는 롯데 자이언츠가 우완 선발 제러미 비슬리의 6이닝 1실점 호투와 나승엽의 투런포로 kt 위즈를 꺾었다. 롯데는 수원 케이티위즈파크에서 열린 kt 원정 경기에서 8-1로 이겼다. 이날 롯데는 장단 16개...,www.m-i.kr,2026-05-06T22:34:00,나승엽,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,나승엽;비슬리,True,롯데가 KT를 상대로 8-1로 승리했다.,나승엽,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2851,류현진 '역시 에이스'...6이닝 1실점 '통산 120승',"나란히 징계에서 벗어난 나승엽이 투런포를 포함해 3타점, 고승민이 3회에 결승 2타점 2루타를 쳐낸 롯데는 선두 kt를 8대 1로 이겼습니다. 홈런 3방씩을 터뜨리며 공방전이 펼쳐진 인천에선 9회 SSG 정준재가 끝내기...",www.ytn.co.kr,2026-05-06T22:31:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;나승엽,True,롯데가 KT를 8-1로 이기며 나승엽이 활약했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2852,비슬리 좋아! 구승민 233일만의 첫 1군 등판…'7점차 완승' 김태형 감독...,"모처럼의 쾌승, 더구나 돌아온 나승엽-고승민의 불방망이에 뜨거워진 가슴은 경기 후 카니발로 이어졌다. 롯데 자이언츠는 6일 수원 KT위즈파크에서 열린 KT 위즈와의 원정경기에서 8대1로 완승을 거뒀다. 경기 초반...",www.sportschosun.com,2026-05-06T22:31:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;구승민;나승엽;비슬리,True,롯데가 KT를 상대로 8-1로 완승을 거두었다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2853,"'비슬리 6이닝 1실점 활약에 나승엽 3타점 화답' 롯데, 선두 kt 8-1 승리","이후 롯데 2루수 고승민이 kt 후속 최원준의 내야 타구를 잡지 못했고, 김민혁이 홈을 밟으면서 1점을 허용했다. 하지만 3회초 롯데는 역전에 성공했다. 1사 1루에서 장두성의 좌전 안타, 고승민의 좌중간 2루타가...",www.thesportstimes.co.kr,2026-05-06T22:30:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;나승엽;비슬리;장두성,True,롯데가 KT를 8-1로 이기며 고승민이 활약했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2854,"[AI상보] '복귀 듀오' 나승엽·고승민 폭발…롯데, KT 8-1로 완파하고 전...",롯데 고승민이 5일 수원 KT위즈파크에서 열린 KT와 2026 KBO리그 정규시즌 경기에서 득점 후 선수단과 세리머니를 펼치고 있다. [사진=롯데 자이언츠] 롯데는 1회말 수비 실책이 겹치며 먼저 실점했다. 선두타자...,www.newspim.com,2026-05-06T22:30:00,고승민,INJURY_ROSTER,,1.0,,고승민;나승엽,True,롯데가 KT를 8-1로 이기며 복귀한 선수들이 활약했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2855,야구장 바깥에서 화재 발생…롯데-KT전 23분간 중단,"상황은 롯데가 6-1로 앞서던 7회초 무사 2루, 나승엽의 타석 때 발생했다. 경기장 우측 외야에서 원인을 알 수 없는 연기가 구장 안으로 흘러 들어오기 시작한 것. 짙은 연기가 순식간에 그라운드를 덮으며 선수들의...",www.dailian.co.kr,2026-05-06T22:29:00,나승엽,MATCH_RELATED,ETC,0.9,,나승엽,True,롯데-KT전이 화재로 23분간 중단되었다.,나승엽,neutral,neutral,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2856,"'류현진 호투' 한화, KIA전 4연패 탈출…나승엽 홈런에 롯데 '방긋'(종합...",대만 스프링캠프 중 도박장에 출입해 출전정지 징계를 받은 롯데 자이언츠 나승엽과 고승민이 복귀 두 번째 경기에서 맹타를 휘둘러 팀 승리를 이끌었다. 롯데는 수원 경기에서 장단 16안타를 몰아쳐 선두 KT...,www.news1.kr,2026-05-06T22:27:00,고승민,INJURY_ROSTER,,1.0,,고승민;나승엽,True,롯데가 KT를 이기며 나승엽과 고승민이 활약했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2857,"정준재, 끝내기 2루타…SSG, 9회말 뒤집기로 3연패 탈출(종합)","한화 류현진, 6이닝 8K 1실점…롯데 나승엽·고승민 5타점 합작 LG 이재원, 시즌 1호 투런포…삼성 최원태, 6⅓이닝 1실점 첫승 천병혁 김동한 기자 = SSG 랜더스가 짜릿한 뒤집기를 연출하며 3연패의 사슬을 끊었다....",www.yna.co.kr,2026-05-06T22:24:00,고승민,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,고승민;나승엽,True,롯데가 KT를 상대로 8-1로 승리하며 고승민이 결승타를 기록했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2858,"롯데 35세 아픈 손가락, 323일 만에 삼자 범퇴 감동…""잘 던져줬다"" 명장...",롯데 자이언츠의 아픈 손가락 구승민이 드디어 마운드에 올랐다. 김태형 감독도 구승민의 투구에... 1회 무사 1루에서 포수 손성빈과 2루수 고승민의 연속 실책으로 주지 않아도 될 1점을 헌납했다. 이후 3회 2사 1...,www.mydaily.co.kr,2026-05-06T22:22:00,고승민,ETC,,,gpt_missing_index,고승민;구승민;손성빈,True,구승민이 323일 만에 마운드에 올라 긍정적인 평가를 받았다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2859,"""응원가 안 불러주실 줄 알았는데..."" 결승타 고승민, 쐐기포 나승엽......","2대 1, 롯데 역전. 6회에도 고승민이 먼저 좌전안타로 포문을 열었다. 빅터 레이예스가 뜬공으로 물러났지만 나승엽이 해결사로 나섰다. 나승엽은 KT 선발 케일럽 보쉴리의 몸쪽 낮게 떨어지는 커브를 퍼올려 우측으로...",www.spochoo.com,2026-05-06T22:22:00,고승민,ETC,,,gpt_missing_index,고승민;나승엽;레이예스,True,고승민이 6회에도 활약하며 롯데의 역전승에 기여했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2860,"'ERA 0.81 위력 어디 갔나'…KIA 외인 투수 또 무너졌다, 한화 상대 5실점...","외국인 타자 아데를린 로드리게스가 6회말과 9회말 각각 솔로포를 하나씩 때려냈지만, 분위기가 크게... 시즌 첫 등판이었던 3월 31일 잠실 LG 트윈스전부터 4월 24일 광주 롯데 자이언츠전까지 5경기 33⅓이닝 4승...",www.xportsnews.com,2026-05-06T22:20:00,로드리게스,ETC,,,gpt_missing_index,로드리게스,True,KIA 외인 투수가 부진한 가운데 롯데는 KT를 상대로 승리했다.,,positive,,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
2861,"7위 두산 0.5경기 차 추격...'승장' 김태형 감독 ""오랜만에 1군 등판한 구...","불법 오락실 출입으로 징계를 받았던 고승민(5타수 2안타 2타점)과 나승엽(5타수 2안타 3타점)이 팀 공격을 이끌었다. 롯데는 경기 중반까지 넉넉한 리드를 잡았고, 7회부터 차례로 나선 현도훈·박정민·구승민이...",isplus.com,2026-05-06T22:19:00,고승민,ETC,,,gpt_missing_index,고승민;구승민;나승엽;박정민;현도훈,True,고승민과 나승엽이 팀 공격을 이끌며 롯데가 승리했다.,고승민,positive,positive,True,"롯데 vs KT (원정) 8-1 승 | 결승타: 고승민(3회) | 홈런: 나승엽1호 | 타자 키플레이어: 고승민(롯데), 김민혁(KT), 나승엽(롯데) | 투수 키플레이어: 비슬리(롯데), 현도훈(롯데), 박정민(롯데)"
